거래일,법정동,지번,단지명,전용면적,층,거래금액(만원),건축년도,거래유형,중개사소재지,해제사유발생일,매수자구분,매도자구분,기타_aptDong,기타_aptSeq,기타_bonbun,기타_bubun,기타_cdealDay,기타_cdealType,기타_dealingGbn,기타_landCd,기타_landLeaseholdGbn,기타_rgstDate,기타_roadNm,기타_roadNmBonbun,기타_roadNmBubun,기타_roadNmCd,기타_roadNmSeq,기타_roadNmSggCd,기타_roadNmbCd,기타_sggCd,기타_umdCd,지역,지역코드
2026-09-12,신흥동,6951,산성역포레스티아,59.84,2,143000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-09-11,반송동,79,시범다은마을우남퍼스트빌,84.9743,27,98000,2007,,경기 화성시 동탄구,,개인,개인,,41590-966,0079,0000,,,중개거래,1,N,,동탄중앙로,00171,00000,3210027,01,41597,0,41597,10200,화성시,41597
2026-09-11,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,2,59000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1814,0745,0000,,,중개거래,1,N,,동탄순환대로10길,00088,00000,4852370,01,41597,,41597,11000,화성시,41597
2026-09-11,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),84.9991,1,53500,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-09-11,잠실동,19,잠실엘스,59.96,18,292000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-09-11,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),74.1263,8,53800,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-09-08,반송동,79,시범다은마을우남퍼스트빌,67.0661,15,80000,2007,,경기 화성시 동탄구,,개인,개인,,41590-966,0079,0000,,,중개거래,1,N,,동탄중앙로,00171,00000,3210027,01,41597,0,41597,10200,화성시,41597
2026-09-07,신흥동,6951,산성역포레스티아,74.96,16,156500,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-09-07,신흥동,6951,산성역포레스티아,98.68,2,149000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-09-07,반송동,79,시범다은마을우남퍼스트빌,67.0661,7,83500,2007,,경기 화성시 동탄구,,개인,개인,,41590-966,0079,0000,,,중개거래,1,N,,동탄중앙로,00171,00000,3210027,01,41597,0,41597,10200,화성시,41597
2026-09-05,신흥동,6951,산성역포레스티아,59.84,27,150000,2020,,"경기 성남시 수정구, 서울 강남구",,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-09-05,잠실동,44,레이크팰리스,136.74,25,380000,2006,,서울 송파구,,개인,개인,,11710-5957,0044,0000,,,중개거래,1,N,,잠실로,00088,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-09-04,영천동,716,동탄역반도유보라아이비파크2.0,84.96,21,94000,2016,,"경기 수원시 팔달구, 경기 화성시 동탄구",,개인,개인,,41590-1438,0716,0000,,,중개거래,1,N,,동탄순환대로26길,00055,00000,4852383,01,41597,,41597,10600,화성시,41597
2026-09-04,잠실동,35,트리지움,84.95,11,310000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-09-02,신흥동,6951,산성역포레스티아,59.84,27,150000,2020,,"경기 성남시 수정구, 대구 수성구",,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-09-01,도곡동,527,도곡렉슬,84.9984,18,378000,2006,,"경기 성남시 분당구, 서울 강남구",,개인,개인,,11680-3623,0527,0000,,,중개거래,1,N,,선릉로,00221,00000,3122006,08,11680,0,11680,11800,서울 강남구,11680
2026-09-01,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,15,91000,2007,,경기 화성시 동탄구,,개인,개인,,41590-973,0080,0000,,,중개거래,1,N,,동탄중앙로,00189,00000,3210027,01,41597,0,41597,10200,화성시,41597
2026-09-01,산척동,745,레이크힐 반도유보라 아이비파크 10.2,96.7859,10,63000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1814,0745,0000,,,중개거래,1,N,,동탄순환대로10길,00088,00000,4852370,01,41597,,41597,11000,화성시,41597
2026-08-31,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.8742,2,49500,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-08-29,신흥동,6951,산성역포레스티아,74.98,11,155500,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-29,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,84.68,23,107500,2007,,경기 화성시 동탄구,,개인,개인,,41590-973,0080,0000,,,중개거래,1,N,,동탄중앙로,00189,00000,3210027,01,41597,0,41597,10200,화성시,41597
2026-08-25,청계동,512,동탄역 시범우남퍼스트빌아파트,84.94,2,165000,2015,,경기 화성시 동탄구,,개인,개인,,41590-1342,0512,0000,,,중개거래,1,N,,동탄대로시범길,00276,00000,4852353,00,41597,0,41597,10500,화성시,41597
2026-08-24,여울동,988,동탄역 반도유보라 아이비파크5.0,74.3629,3,130000,2017,,경기 화성시 동탄구,,개인,개인,,41590-1619,0988,0000,,,중개거래,1,N,,동탄기흥로,00393,00015,3012058,00,41597,0,41597,11500,화성시,41597
2026-08-22,신흥동,6951,산성역포레스티아,84.96,12,168000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-21,잠실동,19,잠실엘스,84.97,21,341000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-08-21,잠실동,35,트리지움,84.83,12,322000,2007,,"서울 동작구, 서울 송파구",,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-08-20,여울동,1044,반도유보라아이비파크3,59.987,13,80500,2016,,경기 화성시 동탄구,,개인,개인,,41590-1498,1044,0000,,,중개거래,1,N,,동탄대로12길,00017,00000,4852346,00,41597,0,41597,11500,화성시,41597
2026-08-20,잠실동,19,잠실엘스,84.8,7,325000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-08-19,잠실동,44,레이크팰리스,59.97,9,275000,2006,,서울 송파구,,개인,개인,,11710-5957,0044,0000,,,중개거래,1,N,,잠실로,00088,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-08-18,잠실동,35,트리지움,84.95,21,322000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-08-17,개포동,1281,디에이치아너힐즈,59.7479,8,300000,2019,,서울 강남구,,개인,개인,,11680-4850,1281,0000,,,중개거래,1,N,,삼성로,00011,00000,3122005,01,11680,,11680,10300,서울 강남구,11680
2026-08-15,신흥동,6951,산성역포레스티아,74.98,8,160000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-15,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,9,60000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1814,0745,0000,,,중개거래,1,N,,동탄순환대로10길,00088,00000,4852370,01,41597,,41597,11000,화성시,41597
2026-08-15,개포동,1281,디에이치아너힐즈,76.1709,6,350000,2019,,서울 강남구,,개인,개인,,11680-4850,1281,0000,,,중개거래,1,N,,삼성로,00011,00000,3122005,01,11680,,11680,10300,서울 강남구,11680
2026-08-14,반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,6,87450,2007,,경기 화성시 동탄구,,개인,개인,,41590-973,0080,0000,,,중개거래,1,N,,동탄중앙로,00189,00000,3210027,01,41597,0,41597,10200,화성시,41597
2026-08-13,산척동,745,레이크힐 반도유보라 아이비파크 10.2,96.6996,2,59500,2018,,경기 화성시 동탄구,,개인,개인,,41590-1814,0745,0000,,,중개거래,1,N,,동탄순환대로10길,00088,00000,4852370,01,41597,,41597,11000,화성시,41597
2026-08-12,신흥동,6951,산성역포레스티아,74.98,15,160000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-12,도곡동,527,도곡렉슬,119.8906,5,415000,2006,,"서울 강남구, 서울 서초구",,개인,개인,,11680-3623,0527,0000,,,중개거래,1,N,,선릉로,00221,00000,3122006,08,11680,0,11680,11800,서울 강남구,11680
2026-08-12,장지동,1009,레이크반도유보라아이비파크9.0,101.998,12,71500,2017,,"경기 성남시 수정구, 경기 화성시 동탄구",,개인,개인,,41590-1719,1009,0000,,,중개거래,1,N,,동탄대로4길,00095,00000,4852335,00,41597,0,41597,11100,화성시,41597
2026-08-12,잠실동,35,트리지움,59.88,6,271000,2007,,"서울 성동구, 서울 송파구",,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-08-12,운중동,922,산운마을11단지(판교포레라움),51.16,1,138000,2009,,"경기 성남시 분당구, 서울 영등포구",,개인,개인,,41135-466,0922,0000,,,중개거래,1,N,,판교원로,00068,00000,3180052,02,41135,0,41135,11500,성남시 분당구,41135
2026-08-11,잠실동,19,잠실엘스,59.96,2,287000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-08-11,논현동,245,동양파라곤,157.41,8,440000,2004,,서울 강남구,,개인,법인,101,11680-473,0245,0000,,,중개거래,1,N,26.09.15,언주로130길,00030,00000,4166574,01,11680,0,11680,10800,서울 강남구,11680
2026-08-10,신흥동,6951,산성역포레스티아,74.98,7,161000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-10,잠실동,19,잠실엘스,59.96,7,297000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-08-08,신흥동,6951,산성역포레스티아,59.84,6,141000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-08,신흥동,6951,산성역포레스티아,59.84,18,149000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-08,신흥동,6951,산성역포레스티아,59.84,8,145000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-08,잠실동,35,트리지움,59.88,18,292000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-08-07,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,2,57000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1814,0745,0000,,,중개거래,1,N,,동탄순환대로10길,00088,00000,4852370,01,41597,,41597,11000,화성시,41597
2026-08-07,잠실동,19,잠실엘스,59.96,26,300500,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-08-07,신흥동,6951,산성역포레스티아,67.86,8,150000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-07,신흥동,6951,산성역포레스티아,59.84,25,143000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-07,청계동,536,시범반도유보라아이비파크4.0,84.9705,4,152000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1673,0536,0000,,,중개거래,1,N,,동탄대로시범길,00134,00000,4852353,00,41597,0,41597,10500,화성시,41597
2026-08-06,잠실동,19,잠실엘스,84.8,5,335000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-08-06,잠실동,19,잠실엘스,59.96,20,298000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-08-05,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,7,59000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1814,0745,0000,,,중개거래,1,N,,동탄순환대로10길,00088,00000,4852370,01,41597,,41597,11000,화성시,41597
2026-08-05,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,17,43500,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-08-05,영천동,716,동탄역반도유보라아이비파크2.0,84.9921,21,84500,2016,,경기 화성시 동탄구,,개인,개인,,41590-1438,0716,0000,,,중개거래,1,N,,동탄순환대로26길,00055,00000,4852383,01,41597,,41597,10600,화성시,41597
2026-08-04,신흥동,6951,산성역포레스티아,59.84,12,135000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-04,신흥동,6951,산성역포레스티아,74.98,2,148000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-08-03,신흥동,6951,산성역포레스티아,98.68,12,159500,2020,,경기 성남시 수정구,,개인,개인,124,41131-1652,6951,0000,,,중개거래,1,N,26.08.20,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-31,도곡동,527,도곡렉슬,59.9818,7,289000,2006,,서울 강남구,,개인,개인,,11680-3623,0527,0000,,,중개거래,1,N,,선릉로,00221,00000,3122006,08,11680,0,11680,11800,서울 강남구,11680
2026-07-31,운중동,922,산운마을11단지(판교포레라움),51.16,3,144500,2009,,경기 성남시 분당구,,개인,개인,,41135-466,0922,0000,,,중개거래,1,N,,판교원로,00068,00000,3180052,02,41135,0,41135,11500,성남시 분당구,41135
2026-07-31,개포동,1281,디에이치아너힐즈,131.3226,29,615000,2019,,서울 강남구,,개인,개인,,11680-4850,1281,0000,,,중개거래,1,N,,삼성로,00011,00000,3122005,01,11680,,11680,10300,서울 강남구,11680
2026-07-31,도곡동,527,도곡렉슬,134.9023,15,505000,2006,,서울 강남구,,개인,개인,,11680-3623,0527,0000,,,중개거래,1,N,,선릉로,00221,00000,3122006,08,11680,0,11680,11800,서울 강남구,11680
2026-07-31,청계동,533,동탄역시범반도유보라아이비파크1.0,84.9885,24,132000,2015,,경기 화성시 동탄구,,개인,개인,,41590-1425,0533,0000,,,중개거래,1,N,,동탄대로시범길,00168,00000,4852353,00,41597,,41597,10500,화성시,41597
2026-07-31,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),84.9991,3,55000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-07-31,잠실동,35,트리지움,84.83,20,326000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-07-30,잠실동,19,잠실엘스,59.96,3,294000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-30,잠실동,35,트리지움,114.7,15,359000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-07-30,신흥동,6951,산성역포레스티아,74.96,1,150000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-30,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),84.9991,14,54000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-07-30,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.8742,5,42800,2018,,경기 화성시 동탄구,,개인,개인,3632동,41590-1763,0744,0000,,,중개거래,1,N,26.09.04,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-07-29,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,6,50000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-07-28,운중동,922,산운마을11단지(판교포레라움),51.16,5,144800,2009,,경기 성남시 분당구,,개인,개인,,41135-466,0922,0000,,,중개거래,1,N,,판교원로,00068,00000,3180052,02,41135,0,41135,11500,성남시 분당구,41135
2026-07-28,장지동,1009,레이크반도유보라아이비파크9.0,101.998,8,70000,2017,,경기 화성시 동탄구,,개인,개인,,41590-1719,1009,0000,,,중개거래,1,N,,동탄대로4길,00095,00000,4852335,00,41597,0,41597,11100,화성시,41597
2026-07-28,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,12,50000,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-07-28,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,9,49800,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-07-28,잠실동,19,잠실엘스,84.8,16,348000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-27,정자동,14-3,동양정자파라곤(1단지),193.76,16,280000,2004,,경기 성남시 분당구,,개인,개인,,41135-265,0014,0003,,,중개거래,1,N,,정자일로,00210,00000,3180021,01,41135,0,41135,10300,성남시 분당구,41135
2026-07-25,잠실동,19,잠실엘스,84.8,18,338000,2008,,"서울 강남구, 서울 송파구",,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-25,신흥동,6951,산성역포레스티아,74.98,14,154000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-25,잠실동,35,트리지움,149.45,4,417000,2007,,,,개인,개인,,11710-6028,0035,0000,26.08.07,O,직거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-07-24,산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,8,47500,2018,,경기 화성시 동탄구,,개인,개인,,41590-1763,0744,0000,,,중개거래,1,N,,동탄순환대로12길,00085,00000,4852372,00,41597,0,41597,11000,화성시,41597
2026-07-23,신흥동,6951,산성역포레스티아,67.86,1,136000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-23,신흥동,6951,산성역포레스티아,59.84,23,146000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-23,잠실동,19,잠실엘스,84.88,21,335000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-22,일원동,741,래미안 개포 루체하임,101.99,18,340000,2018,,서울 강남구,,개인,개인,,11680-4780,0741,0000,,,중개거래,1,N,,개포로110길,00050,00000,4166041,01,11680,0,11680,11400,서울 강남구,11680
2026-07-22,대치동,1027,래미안대치팰리스,114.15,15,638000,2015,,서울 강남구,,개인,개인,,11680-4394,1027,0000,,,중개거래,1,N,,삼성로51길,00037,00000,4166413,00,11680,,11680,10600,서울 강남구,11680
2026-07-22,잠실동,35,트리지움,84.95,21,328000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-07-21,신흥동,6951,산성역포레스티아,74.98,14,157750,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-21,신흥동,6951,산성역포레스티아,59.84,14,150000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-21,잠실동,35,트리지움,84.95,4,320000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-07-21,잠실동,19,잠실엘스,119.93,5,415000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-21,운중동,922,산운마을11단지(판교포레라움),51.16,3,146000,2009,,"경기 성남시 분당구, 서울 강남구",,개인,개인,,41135-466,0922,0000,,,중개거래,1,N,,판교원로,00068,00000,3180052,02,41135,0,41135,11500,성남시 분당구,41135
2026-07-21,잠실동,19,잠실엘스,84.8,13,338000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-20,신흥동,6951,산성역포레스티아,84.96,2,158000,2020,,"경기 성남시 수정구, 서울 강서구",,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-20,잠실동,19,잠실엘스,84.8,23,346000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-18,신흥동,6951,산성역포레스티아,74.98,3,154500,2020,,경기 성남시 수정구,,개인,개인,126,41131-1652,6951,0000,,,중개거래,1,N,26.08.28,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-18,신흥동,6951,산성역포레스티아,84.96,2,157000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-18,신흥동,6951,산성역포레스티아,74.98,11,150000,2020,,경기 성남시 수정구,,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-17,잠실동,19,잠실엘스,84.88,18,338500,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-17,잠실동,35,트리지움,84.95,25,323000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-07-16,잠실동,35,트리지움,59.88,12,284000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-07-16,잠실동,19,잠실엘스,84.97,22,345000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-15,일원동,741,래미안 개포 루체하임,84.99,12,325000,2018,,서울 강남구,,개인,개인,,11680-4780,0741,0000,,,중개거래,1,N,,개포로110길,00050,00000,4166041,01,11680,0,11680,11400,서울 강남구,11680
2026-07-15,잠실동,35,트리지움,84.83,18,320000,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,,,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
2026-07-15,운중동,922,산운마을11단지(판교포레라움),51.16,11,145000,2009,,경기 성남시 분당구,,개인,개인,,41135-466,0922,0000,,,중개거래,1,N,,판교원로,00068,00000,3180052,02,41135,0,41135,11500,성남시 분당구,41135
2026-07-15,신흥동,6951,산성역포레스티아,74.98,25,150000,2020,,"경기 성남시 수정구, 경기 화성시 동탄구",,개인,개인,,41131-1652,6951,0000,,,중개거래,1,N,,수정로,00319,00000,3178018,01,41131,0,41131,10100,성남시 수정구,41131
2026-07-14,논현동,241-1,논현파라곤,117.84,12,197000,2007,,서울 강남구,,개인,개인,A,11680-3726,0241,0001,,,중개거래,1,N,26.07.29,학동로,00338,00000,3122011,03,11680,0,11680,10800,서울 강남구,11680
2026-07-14,잠실동,19,잠실엘스,84.8,2,320000,2008,,서울 송파구,,개인,개인,,11710-6346,0019,0000,,,중개거래,1,N,,올림픽로,00099,00000,3123023,01,11710,0,11710,10100,서울 송파구,11710
2026-07-13,개포동,1281,디에이치아너힐즈,106.9877,21,530000,2019,,서울 강남구,,개인,개인,,11680-4850,1281,0000,,,중개거래,1,N,,삼성로,00011,00000,3122005,01,11680,,11680,10300,서울 강남구,11680
2026-07-13,잠실동,35,트리지움,84.97,4,306500,2007,,서울 송파구,,개인,개인,,11710-6028,0035,0000,26.07.29,O,중개거래,1,N,,잠실로,00062,00000,3123015,01,11710,0,11710,10100,서울 송파구,11710
