지역,단지명,면적구간,연월,거래건수,중앙값_만원,최저가_만원,최고가_만원
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2021-06,3,54900.0,51500,56200
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2021-07,7,57500.0,52700,60000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2021-08,7,59950.0,59000,60000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2021-09,1,60000.0,60000,60000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2021-10,1,69500.0,69500,69500
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2021-11,2,59000.0,58000,60000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2022-02,1,64600.0,64600,64600
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2022-05,2,54500.0,54000,55000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2022-11,2,41250.0,39500,43000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-01,2,41250.0,40500,42000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-03,4,44000.0,42700,44900
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-04,4,44650.0,41900,45800
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-05,3,44500.0,44400,47800
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-06,5,46300.0,44500,49500
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-07,1,49900.0,49900,49900
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-08,2,49450.0,48900,50000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-11,2,51350.0,49700,53000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2023-12,1,50750.0,50750,50750
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-02,2,48500.0,47000,50000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-04,1,48500.0,48500,48500
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-05,1,47000.0,47000,47000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-07,3,47000.0,45000,48300
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-08,1,48000.0,48000,48000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-09,1,47000.0,47000,47000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-10,3,46300.0,45000,50000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-11,3,48200.0,46500,50000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2024-12,1,47300.0,47300,47300
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-01,2,46500.0,46500,46500
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-02,1,48500.0,48500,48500
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-03,3,46400.0,45000,47200
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-04,3,46000.0,45500,47600
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-05,3,44500.0,43300,47000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-06,3,45500.0,43800,46200
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-07,5,44500.0,38000,45000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-08,5,44700.0,44000,47000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-09,4,37500.0,33000,44000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-10,5,45000.0,42000,45300
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-11,6,45900.0,43000,47300
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2025-12,4,45750.0,44500,49000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2026-01,3,45500.0,45000,46000
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2026-02,1,46700.0,46700,46700
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2026-03,1,47300.0,47300,47300
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2026-04,3,44800.0,43000,45700
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2026-05,4,46750.0,45000,51500
,그린힐 반도유보라 아이비파크 10(1단지),74.1,2026-06,11,48600.0,46700,52500
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2020-02,3,47000.0,46000,51000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2020-06,3,50500.0,48000,53000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2020-07,1,52500.0,52500,52500
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2020-09,1,56600.0,56600,56600
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2021-02,1,59000.0,59000,59000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2021-03,1,59000.0,59000,59000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2021-04,1,57000.0,57000,57000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2021-05,1,59400.0,59400,59400
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2021-06,1,59400.0,59400,59400
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2021-08,2,63900.0,62800,65000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2022-05,1,55000.0,55000,55000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2023-04,2,44000.0,40000,48000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2023-05,1,49500.0,49500,49500
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2023-06,2,50900.0,50800,51000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2023-07,2,50750.0,50500,51000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2024-01,1,52250.0,52250,52250
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2024-02,1,51500.0,51500,51500
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2024-03,2,51500.0,51200,51800
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2024-05,2,50500.0,50000,51000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2024-07,1,49000.0,49000,49000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2024-08,1,51400.0,51400,51400
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2024-09,1,52000.0,52000,52000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2024-11,1,51700.0,51700,51700
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2025-06,2,49400.0,49000,49800
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2025-09,2,48250.0,46500,50000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2025-10,3,49500.0,48700,49700
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2025-11,2,49775.0,48300,51250
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2025-12,1,49200.0,49200,49200
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2026-02,2,49600.0,49200,50000
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2026-03,3,48500.0,36750,50200
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2026-04,2,50100.0,50000,50200
,그린힐 반도유보라 아이비파크 10(1단지),85.0,2026-06,7,50000.0,49000,54000
,나루마을월드메르디앙반도유보라,102.0,2020-01,3,43700.0,43000,49000
,나루마을월드메르디앙반도유보라,102.0,2020-03,2,51500.0,47000,56000
,나루마을월드메르디앙반도유보라,102.0,2020-06,3,54000.0,54000,57800
,나루마을월드메르디앙반도유보라,102.0,2021-01,1,62000.0,62000,62000
,나루마을월드메르디앙반도유보라,102.0,2021-02,2,66250.0,64500,68000
,나루마을월드메르디앙반도유보라,102.0,2021-03,4,71250.0,59000,74200
,나루마을월드메르디앙반도유보라,102.0,2021-04,1,64500.0,64500,64500
,나루마을월드메르디앙반도유보라,102.0,2021-05,1,70000.0,70000,70000
,나루마을월드메르디앙반도유보라,102.0,2021-06,3,70000.0,69500,71000
,나루마을월드메르디앙반도유보라,102.0,2021-07,2,66500.0,60500,72500
,나루마을월드메르디앙반도유보라,102.0,2021-08,4,77200.0,74500,78000
,나루마을월드메르디앙반도유보라,102.0,2022-07,1,67000.0,67000,67000
,나루마을월드메르디앙반도유보라,102.0,2022-11,1,65000.0,65000,65000
,나루마을월드메르디앙반도유보라,102.0,2023-02,1,52000.0,52000,52000
,나루마을월드메르디앙반도유보라,102.0,2023-03,1,61500.0,61500,61500
,나루마을월드메르디앙반도유보라,102.0,2023-04,1,54000.0,54000,54000
,나루마을월드메르디앙반도유보라,102.0,2023-07,1,62000.0,62000,62000
,나루마을월드메르디앙반도유보라,102.0,2023-10,1,67000.0,67000,67000
,나루마을월드메르디앙반도유보라,102.0,2024-10,2,69750.0,67000,72500
,나루마을월드메르디앙반도유보라,102.0,2025-03,1,67800.0,67800,67800
,나루마을월드메르디앙반도유보라,102.0,2025-04,1,70000.0,70000,70000
,나루마을월드메르디앙반도유보라,102.0,2025-09,1,67000.0,67000,67000
,나루마을월드메르디앙반도유보라,102.0,2025-10,1,70000.0,70000,70000
,나루마을월드메르디앙반도유보라,102.0,2025-11,2,76250.0,73500,79000
,나루마을월드메르디앙반도유보라,102.0,2025-12,1,74500.0,74500,74500
,나루마을월드메르디앙반도유보라,102.0,2026-04,3,70000.0,69900,74000
,나루마을월드메르디앙반도유보라,102.0,2026-06,2,74000.0,73000,75000
,나루마을월드메르디앙반도유보라,110.7,2020-01,2,51750.0,50000,53500
,나루마을월드메르디앙반도유보라,110.7,2020-02,3,52000.0,52000,57800
,나루마을월드메르디앙반도유보라,110.7,2020-05,1,50800.0,50800,50800
,나루마을월드메르디앙반도유보라,110.7,2020-06,1,59500.0,59500,59500
,나루마을월드메르디앙반도유보라,110.7,2020-08,1,60000.0,60000,60000
,나루마을월드메르디앙반도유보라,110.7,2020-10,1,64500.0,64500,64500
,나루마을월드메르디앙반도유보라,110.7,2020-12,1,66000.0,66000,66000
,나루마을월드메르디앙반도유보라,110.7,2021-01,2,70250.0,69000,71500
,나루마을월드메르디앙반도유보라,110.7,2021-03,2,71750.0,71500,72000
,나루마을월드메르디앙반도유보라,110.7,2021-04,1,77000.0,77000,77000
,나루마을월드메르디앙반도유보라,110.7,2022-05,1,70000.0,70000,70000
,나루마을월드메르디앙반도유보라,110.7,2024-01,2,68400.0,68000,68800
,나루마을월드메르디앙반도유보라,110.7,2024-02,2,69700.0,68500,70900
,나루마을월드메르디앙반도유보라,110.7,2025-04,1,74500.0,74500,74500
,나루마을월드메르디앙반도유보라,110.7,2025-09,1,74000.0,74000,74000
,나루마을월드메르디앙반도유보라,110.7,2025-10,1,78000.0,78000,78000
,나루마을월드메르디앙반도유보라,110.7,2025-12,3,75400.0,74500,77000
,나루마을월드메르디앙반도유보라,110.7,2026-01,1,76000.0,76000,76000
,나루마을월드메르디앙반도유보라,110.7,2026-04,1,82000.0,82000,82000
,나루마을월드메르디앙반도유보라,110.7,2026-05,2,74750.0,73000,76500
,나루마을월드메르디앙반도유보라,110.7,2026-06,3,77000.0,75000,82000
,나루마을월드메르디앙반도유보라,116.0,2020-01,1,49000.0,49000,49000
,나루마을월드메르디앙반도유보라,116.0,2020-02,2,56000.0,52000,60000
,나루마을월드메르디앙반도유보라,116.0,2020-06,1,63800.0,63800,63800
,나루마을월드메르디앙반도유보라,116.0,2020-07,2,61100.0,59900,62300
,나루마을월드메르디앙반도유보라,116.0,2020-08,1,62000.0,62000,62000
,나루마을월드메르디앙반도유보라,116.0,2020-09,2,63500.0,62000,65000
,나루마을월드메르디앙반도유보라,116.0,2020-10,2,67500.0,66000,69000
,나루마을월드메르디앙반도유보라,116.0,2020-11,1,64500.0,64500,64500
,나루마을월드메르디앙반도유보라,116.0,2020-12,2,69250.0,69000,69500
,나루마을월드메르디앙반도유보라,116.0,2021-03,3,75000.0,73000,81500
,나루마을월드메르디앙반도유보라,116.0,2021-05,1,70500.0,70500,70500
,나루마을월드메르디앙반도유보라,116.0,2021-06,2,80750.0,80000,81500
,나루마을월드메르디앙반도유보라,116.0,2021-07,2,75250.0,70500,80000
,나루마을월드메르디앙반도유보라,116.0,2021-08,3,84700.0,79000,85500
,나루마을월드메르디앙반도유보라,116.0,2021-09,2,85000.0,83000,87000
,나루마을월드메르디앙반도유보라,116.0,2022-09,1,70000.0,70000,70000
,나루마을월드메르디앙반도유보라,116.0,2022-10,1,70500.0,70500,70500
,나루마을월드메르디앙반도유보라,116.0,2023-03,1,66000.0,66000,66000
,나루마을월드메르디앙반도유보라,116.0,2023-04,1,65000.0,65000,65000
,나루마을월드메르디앙반도유보라,116.0,2023-05,2,68500.0,68000,69000
,나루마을월드메르디앙반도유보라,116.0,2023-09,2,70500.0,70000,71000
,나루마을월드메르디앙반도유보라,116.0,2023-12,2,78400.0,70000,86800
,나루마을월드메르디앙반도유보라,116.0,2024-01,1,72000.0,72000,72000
,나루마을월드메르디앙반도유보라,116.0,2024-02,1,68750.0,68750,68750
,나루마을월드메르디앙반도유보라,116.0,2024-05,1,72600.0,72600,72600
,나루마을월드메르디앙반도유보라,116.0,2024-09,1,86000.0,86000,86000
,나루마을월드메르디앙반도유보라,116.0,2024-11,1,74000.0,74000,74000
,나루마을월드메르디앙반도유보라,116.0,2025-03,1,75000.0,75000,75000
,나루마을월드메르디앙반도유보라,116.0,2025-04,3,73000.0,72500,79000
,나루마을월드메르디앙반도유보라,116.0,2025-06,2,76000.0,75000,77000
,나루마을월드메르디앙반도유보라,116.0,2025-07,3,77000.0,74500,77000
,나루마을월드메르디앙반도유보라,116.0,2025-10,1,82500.0,82500,82500
,나루마을월드메르디앙반도유보라,116.0,2025-11,2,74300.0,74300,74300
,나루마을월드메르디앙반도유보라,116.0,2025-12,2,79750.0,78000,81500
,나루마을월드메르디앙반도유보라,116.0,2026-01,1,85000.0,85000,85000
,나루마을월드메르디앙반도유보라,116.0,2026-03,1,82500.0,82500,82500
,나루마을월드메르디앙반도유보라,116.0,2026-04,1,79500.0,79500,79500
,나루마을월드메르디앙반도유보라,116.0,2026-05,1,82250.0,82250,82250
,나루마을월드메르디앙반도유보라,116.0,2026-06,6,86250.0,80500,92000
,나루마을월드메르디앙반도유보라,139.5,2020-02,1,55000.0,55000,55000
,나루마을월드메르디앙반도유보라,139.5,2020-06,1,70000.0,70000,70000
,나루마을월드메르디앙반도유보라,139.5,2020-07,1,69750.0,69750,69750
,나루마을월드메르디앙반도유보라,139.5,2020-08,1,69500.0,69500,69500
,나루마을월드메르디앙반도유보라,139.5,2020-12,2,83750.0,80000,87500
,나루마을월드메르디앙반도유보라,139.5,2021-09,1,104500.0,104500,104500
,나루마을월드메르디앙반도유보라,139.5,2023-02,2,65000.0,65000,65000
,나루마을월드메르디앙반도유보라,139.5,2023-03,1,74800.0,74800,74800
,나루마을월드메르디앙반도유보라,139.5,2023-04,1,77000.0,77000,77000
,나루마을월드메르디앙반도유보라,139.5,2024-02,2,83000.0,83000,83000
,나루마을월드메르디앙반도유보라,139.5,2024-03,1,81000.0,81000,81000
,나루마을월드메르디앙반도유보라,139.5,2024-07,1,60000.0,60000,60000
,나루마을월드메르디앙반도유보라,139.5,2024-10,1,83000.0,83000,83000
,나루마을월드메르디앙반도유보라,139.5,2025-03,1,87500.0,87500,87500
,나루마을월드메르디앙반도유보라,139.5,2025-06,1,75000.0,75000,75000
,나루마을월드메르디앙반도유보라,139.5,2025-11,2,92500.0,91500,93500
,나루마을월드메르디앙반도유보라,139.5,2026-02,1,96500.0,96500,96500
,나루마을월드메르디앙반도유보라,139.5,2026-04,2,97000.0,87000,107000
,나루마을월드메르디앙반도유보라,139.5,2026-05,1,62000.0,62000,62000
,나루마을월드메르디앙반도유보라,139.5,2026-06,2,101000.0,99000,103000
,나루마을월드메르디앙반도유보라,167.0,2020-02,1,67000.0,67000,67000
,나루마을월드메르디앙반도유보라,167.0,2020-04,1,63000.0,63000,63000
,나루마을월드메르디앙반도유보라,167.0,2020-08,3,63000.0,47000,78000
,나루마을월드메르디앙반도유보라,167.0,2021-12,1,105000.0,105000,105000
,나루마을월드메르디앙반도유보라,167.0,2024-09,1,109500.0,109500,109500
,나루마을월드메르디앙반도유보라,167.0,2025-03,1,109000.0,109000,109000
,나루마을월드메르디앙반도유보라,167.0,2025-11,1,109000.0,109000,109000
,나루마을월드메르디앙반도유보라,167.0,2026-03,1,97000.0,97000,97000
,나루마을월드메르디앙반도유보라,167.0,2026-04,1,77000.0,77000,77000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-01,20,41850.0,36400,44000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-02,12,44500.0,34000,49900
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-03,8,47500.0,42600,49800
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-04,4,47050.0,45000,49400
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-05,4,47350.0,45000,50000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-06,13,48000.0,41200,51700
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-07,10,49250.0,45400,53900
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-08,7,50000.0,47500,52300
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-09,6,49750.0,47500,51200
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-10,8,48000.0,43000,53000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-11,21,49900.0,43500,54000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2020-12,22,51550.0,47000,59500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-01,6,57150.0,49850,60000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-02,5,63800.0,60800,65500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-03,6,64350.0,62800,65900
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-04,2,62750.0,60000,65500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-05,7,63000.0,61500,66000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-06,4,64650.0,62000,66300
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-07,16,64700.0,60500,66000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-08,10,67325.0,61000,70900
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-09,1,68300.0,68300,68300
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-10,6,69250.0,65000,70500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2021-11,3,67500.0,63000,67900
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-01,2,66000.0,62000,70000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-02,3,61000.0,60000,61000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-03,1,68000.0,68000,68000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-04,2,55250.0,53500,57000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-05,1,61000.0,61000,61000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-06,2,60500.0,60000,61000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-07,1,60000.0,60000,60000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-08,1,60500.0,60500,60500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-09,1,41000.0,41000,41000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-10,3,48500.0,39500,51900
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-11,5,43000.0,39900,47500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2022-12,3,47000.0,46500,47500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-01,7,44800.0,41000,46900
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-02,4,45500.0,43000,47000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-03,9,48300.0,44000,50450
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-04,8,48000.0,35400,52000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-05,7,52100.0,50000,55500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-06,6,53500.0,44000,59500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-07,5,57650.0,52500,59000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-08,5,56500.0,54000,58500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-09,10,56225.0,54900,58000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-10,4,56500.0,55000,57500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-11,1,59000.0,59000,59000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2023-12,3,53000.0,52500,58500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-01,5,58400.0,57000,60000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-02,2,57750.0,57500,58000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-03,5,57800.0,57000,61800
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-04,6,58500.0,53000,61000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-05,4,56100.0,50000,56800
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-06,9,58200.0,55000,62000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-07,8,60500.0,55000,61500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-08,9,61500.0,58500,64000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-09,2,60000.0,60000,60000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-10,4,60600.0,60000,62000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-11,3,59000.0,53500,63500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2024-12,6,61000.0,58000,61500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-01,3,61000.0,59900,63000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-02,9,63000.0,59300,65500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-03,6,61550.0,59500,64800
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-04,10,62250.0,56720,66000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-05,6,61750.0,52500,66000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-06,14,63000.0,57000,66500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-07,1,65000.0,65000,65000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-08,8,64050.0,60000,67000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-09,9,65000.0,57000,68500
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-10,14,65000.0,60000,67700
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-11,9,67000.0,65000,70000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2025-12,13,67000.0,62000,72000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2026-01,6,68500.0,67000,71000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2026-02,5,68300.0,60000,72250
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2026-03,11,70800.0,63800,75700
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2026-04,7,71900.0,67000,75000
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2026-05,8,68000.0,46000,78800
,동탄시범다은마을 월드메르디앙 반도유보라,59.1,2026-06,14,82250.0,67000,90000
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2020-01,2,50850.0,50000,51700
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2020-03,1,55500.0,55500,55500
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2020-04,1,55500.0,55500,55500
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2020-11,3,62500.0,59800,63000
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2021-04,1,74000.0,74000,74000
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2021-07,1,76800.0,76800,76800
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2021-11,1,74700.0,74700,74700
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2023-04,1,61500.0,61500,61500
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2023-05,1,61500.0,61500,61500
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2024-03,1,65500.0,65500,65500
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2024-05,1,67200.0,67200,67200
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2024-12,1,68000.0,68000,68000
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2025-11,1,77000.0,77000,77000
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2026-01,1,79000.0,79000,79000
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2026-02,1,77400.0,77400,77400
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2026-03,1,80000.0,80000,80000
,동탄시범다은마을 월드메르디앙 반도유보라,76.0,2026-04,1,78000.0,78000,78000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-01,3,49800.0,47700,51700
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-02,2,49375.0,44500,54250
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-03,3,57500.0,54800,57500
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-04,1,51500.0,51500,51500
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-05,4,55600.0,54000,58500
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-06,2,57050.0,56800,57300
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-07,5,58000.0,54000,59650
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-08,2,59500.0,59500,59500
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-10,1,56750.0,56750,56750
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-11,4,59950.0,56000,61800
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2020-12,3,67000.0,59500,70000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-01,1,74250.0,74250,74250
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-02,1,78000.0,78000,78000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-03,1,75000.0,75000,75000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-05,4,75750.0,75000,76500
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-07,2,77200.0,76500,77900
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-09,3,76200.0,75700,77600
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-10,1,77500.0,77500,77500
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-11,2,75000.0,73000,77000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2021-12,2,76500.0,76000,77000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2022-02,1,77000.0,77000,77000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2022-03,1,67500.0,67500,67500
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2022-12,1,60000.0,60000,60000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2023-02,6,54500.0,50000,60000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2023-03,1,55000.0,55000,55000
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2023-04,1,61900.0,61900,61900
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2023-06,1,63500.0,63500,63500
,동탄시범다은마을 월드메르디앙 반도유보라,76.8,2023-07,1,63500.0,63500,63500
